SEL NODE cid       17528,  0.0            ,  135.0          ,  -6.15          
SEL NODE cid       17529,  0.0            ,  137.5          ,  -6.15          
SEL NODE cid       17530,  0.0            ,  30.0           ,  -6.15          
SEL NODE cid       17531,  0.0            ,  32.5           ,  -6.15          
SEL NODE cid       17540,  0.0            ,  140.0          ,  -6.15          
SEL NODE cid       17541,  10.0           ,  150.0          ,  -6.15          
SEL NODE cid       17542,  7.5            ,  150.0          ,  -6.15          
SEL NODE cid       17543,  37.5           ,  0.0            ,  -6.15          
SEL NODE cid       17544,  70.0           ,  0.0            ,  -6.15          
SEL NODE cid       17546,  57.5           ,  35.0           ,  -6.15          
SEL NODE cid       17547,  15.0           ,  102.5          ,  -6.15          
SEL NODE cid       17559,  47.5           ,  0.0            ,  -6.15          
SEL NODE cid       17560,  45.0           ,  0.0            ,  -6.15          
SEL NODE cid       17561,  0.0            ,  102.5          ,  -6.15          
SEL NODE cid       17564,  0.0            ,  10.0           ,  -6.15          
SEL NODE cid       17565,  0.0            ,  127.5          ,  -6.15          
SEL NODE cid       17567,  67.5           ,  0.0            ,  -6.15          
SEL NODE cid       17573,  7.5            ,  62.5           ,  -6.15          
SEL NODE cid       17578,  0.0            ,  112.5          ,  -6.15          
SEL NODE cid       17579,  0.0            ,  115.0          ,  -6.15          
SEL NODE cid       17580,  32.5           ,  55.0           ,  -6.15          
SEL NODE cid       17582,  15.0           ,  0.0            ,  -6.15          
SEL NODE cid       17583,  12.5           ,  0.0            ,  -6.15          
SEL NODE cid       17585,  22.5           ,  40.0           ,  -6.15          
SEL NODE cid       17588,  72.5           ,  0.0            ,  -6.15          
SEL NODE cid       17593,  32.5           ,  40.0           ,  -6.15          
SEL NODE cid       17595,  0.0            ,  105.0          ,  -6.15          
SEL NODE cid       17605,  32.5           ,  87.5           ,  -6.15          
SEL NODE cid       17607,  22.5           ,  140.0          ,  -6.15          
SEL NODE cid       17609,  7.5            ,  87.5           ,  -6.15          
SEL NODE cid       17611,  0.0            ,  142.5          ,  -6.15          
SEL NODE cid       17612,  0.0            ,  145.0          ,  -6.15          
SEL NODE cid       17614,  40.0           ,  5.0            ,  -6.15          
SEL NODE cid       17624,  0.0            ,  122.5          ,  -6.15          
SEL NODE cid       17625,  0.0            ,  125.0          ,  -6.15          
SEL NODE cid       17626,  67.5           ,  27.5           ,  -6.15          
SEL NODE cid       17629,  15.0           ,  95.0           ,  -6.15          
SEL NODE cid       17630,  0.0            ,  72.5           ,  -6.15          
SEL NODE cid       17634,  20.0           ,  150.0          ,  -6.15          
SEL NODE cid       17648,  32.5           ,  12.5           ,  -6.15          
SEL NODE cid       17651,  5.0            ,  150.0          ,  -6.15          
SEL NODE cid       17654,  0.0            ,  5.0            ,  -6.15          
SEL NODE cid       17655,  0.0            ,  7.5            ,  -6.15          
SEL NODE cid       17666,  0.0            ,  87.5           ,  -6.15          
SEL NODE cid       17680,  0.0            ,  27.5           ,  -6.15          
SEL NODE cid       17693,  7.5            ,  35.0           ,  -6.15          
SEL NODE cid       17714,  7.5            ,  95.0           ,  -6.15          
SEL NODE cid       17726,  30.0           ,  0.0            ,  -6.15          
SEL NODE cid       17727,  27.5           ,  0.0            ,  -6.15          
SEL NODE cid       17739,  0.0            ,  45.0           ,  -6.15          
SEL NODE cid       17742,  15.0           ,  55.0           ,  -6.15          
SEL NODE cid       17743,  0.0            ,  60.0           ,  -6.15          
SEL NODE cid       17746,  0.0            ,  117.5          ,  -6.15          
SEL NODE cid       17747,  0.0            ,  120.0          ,  -6.15          
SEL NODE cid       17753,  57.5           ,  12.5           ,  -6.15          
SEL NODE cid       17768,  2.4999999999999,  0.0            ,  -6.15          
SEL NODE cid       17769,  0.0            ,  2.5            ,  -6.15          
SEL NODE cid       17773,  15.0           ,  125.0          ,  -6.15          
SEL NODE cid       17777,  0.0            ,  107.5          ,  -6.15          
SEL NODE cid       17778,  0.0            ,  110.0          ,  -6.15          
SEL NODE cid       17781,  15.0           ,  70.0           ,  -6.15          
SEL NODE cid       17788,  0.0            ,  82.5           ,  -6.15          
SEL NODE cid       17789,  0.0            ,  85.0           ,  -6.15          
SEL NODE cid       17795,  32.5           ,  95.0           ,  -6.15          
SEL NODE cid       17804,  22.5           ,  70.0           ,  -6.15          
SEL NODE cid       17810,  47.5           ,  20.0           ,  -6.15          
SEL NODE cid       17816,  22.5           ,  87.5           ,  -6.15          
SEL NODE cid       17833,  0.0            ,  42.5           ,  -6.15          
SEL NODE cid       17837,  0.0            ,  75.0           ,  -6.15          
SEL NODE cid       17838,  0.0            ,  77.5           ,  -6.15          
SEL NODE cid       17841,  0.0            ,  22.5           ,  -6.15          
SEL NODE cid       17842,  0.0            ,  25.0           ,  -6.15          
SEL NODE cid       17861,  32.5           ,  117.5          ,  -6.15          
SEL NODE cid       17874,  37.5           ,  150.0          ,  -6.15          
SEL NODE cid       17875,  35.0           ,  150.0          ,  -6.15          
SEL NODE cid       17878,  22.5           ,  145.0          ,  -6.15          
SEL NODE cid       17882,  22.5           ,  102.5          ,  -6.15          
SEL NODE cid       17883,  32.5           ,  62.5           ,  -6.15          
SEL NODE cid       17886,  0.0            ,  35.0           ,  -6.15          
SEL NODE cid       17891,  7.5            ,  110.0          ,  -6.15          
SEL NODE cid       17904,  32.5           ,  150.0          ,  -6.15          
SEL NODE cid       17905,  30.0           ,  150.0          ,  -6.15          
SEL NODE cid       17908,  22.5           ,  20.0           ,  -6.15          
SEL NODE cid       17922,  7.5            ,  12.5           ,  -6.15          
SEL NODE cid       17926,  22.5           ,  132.5          ,  -6.15          
SEL NODE cid       17948,  0.0            ,  15.0           ,  -6.15          
SEL NODE cid       17949,  0.0            ,  17.5           ,  -6.15          
SEL NODE cid       17950,  20.0           ,  0.0            ,  -6.15          
SEL NODE cid       17951,  17.5           ,  0.0            ,  -6.15          
SEL NODE cid       17958,  32.5           ,  145.0          ,  -6.15          
SEL NODE cid       17970,  27.5           ,  150.0          ,  -6.15          
SEL NODE cid       17974,  0.0            ,  67.5           ,  -6.15          
SEL NODE cid       17975,  0.0            ,  70.0           ,  -6.15          
SEL NODE cid       17995,  22.5           ,  95.0           ,  -6.15          
SEL NODE cid       17999,  35.0           ,  0.0            ,  -6.15          
SEL NODE cid       18000,  32.5           ,  0.0            ,  -6.15          
SEL NODE cid       18003,  0.0            ,  90.0           ,  -6.15          
SEL NODE cid       18004,  0.0            ,  92.5           ,  -6.15          
SEL NODE cid       18011,  7.5            ,  27.5           ,  -6.15          
SEL NODE cid       18017,  5.0            ,  0.0            ,  -6.15          
SEL NODE cid       18018,  22.5           ,  47.5           ,  -6.15          
SEL NODE cid       18022,  12.5           ,  150.0          ,  -6.15          
SEL NODE cid       18023,  57.5           ,  5.0            ,  -6.15          
SEL NODE cid       18024,  17.5           ,  150.0          ,  -6.15          
SEL NODE cid       18026,  15.0           ,  150.0          ,  -6.15          
SEL NODE cid       18033,  25.0           ,  150.0          ,  -6.15          
SEL NODE cid       18036,  22.5           ,  150.0          ,  -6.15          
SEL NODE cid       18048,  0.0            ,  37.5           ,  -6.15          
SEL NODE cid       18049,  0.0            ,  40.0           ,  -6.15          
SEL NODE cid       18057,  15.0           ,  47.5           ,  -6.15          
SEL NODE cid       18065,  15.0           ,  5.0            ,  -6.15          
SEL NODE cid       18074,  65.0           ,  0.0            ,  -6.15          
SEL NODE cid       18075,  62.5           ,  0.0            ,  -6.15          
SEL NODE cid       18076,  22.5           ,  77.5           ,  -6.15          
SEL NODE cid       18084,  60.0           ,  0.0            ,  -6.15          
SEL NODE cid       18085,  57.5           ,  0.0            ,  -6.15          
SEL NODE cid       18087,  15.0           ,  87.5           ,  -6.15          
SEL NODE cid       18103,  0.0            ,  62.5           ,  -6.15          
SEL NODE cid       18104,  0.0            ,  65.0           ,  -6.15          
SEL NODE cid       18105,  55.0           ,  0.0            ,  -6.15          
SEL NODE cid       18106,  7.5            ,  117.5          ,  -6.15          
SEL NODE cid       18131,  22.5           ,  12.5           ,  -6.15          
SEL NODE cid       18153,  32.5           ,  132.5          ,  -6.15          
SEL NODE cid       18169,  22.5           ,  55.0           ,  -6.15          
SEL NODE cid       18176,  15.0           ,  140.0          ,  -6.15          
SEL NODE cid       18184,  22.5           ,  117.5          ,  -6.15          
SEL NODE cid       18187,  7.5            ,  125.0          ,  -6.15          
SEL NODE cid       18191,  7.5            ,  47.5           ,  -6.15          
SEL NODE cid       18200,  47.5           ,  27.5           ,  -6.15          
SEL NODE cid       18201,  40.0           ,  35.0           ,  -6.15          
SEL NODE cid       18212,  32.5           ,  70.0           ,  -6.15          
SEL NODE cid       18217,  7.5            ,  145.0          ,  -6.15          
SEL NODE cid       18222,  15.0           ,  117.5          ,  -6.15          
SEL NODE cid       18227,  32.5           ,  27.5           ,  -6.15          
SEL NODE cid       18228,  7.5            ,  70.0           ,  -6.15          
SEL NODE cid       18245,  32.5           ,  47.5           ,  -6.15          
SEL NODE cid       18248,  7.5            ,  132.5          ,  -6.15          
SEL NODE cid       18257,  15.0           ,  40.0           ,  -6.15          
SEL NODE cid       18262,  25.0           ,  0.0            ,  -6.15          
SEL NODE cid       18263,  22.5           ,  0.0            ,  -6.15          
SEL NODE cid       18273,  10.0           ,  0.0            ,  -6.15          
SEL NODE cid       18274,  7.5            ,  0.0            ,  -6.15          
SEL NODE cid       18281,  32.5           ,  20.0           ,  -6.15          
SEL NODE cid       18288,  57.5           ,  20.0           ,  -6.15          
SEL NODE cid       18291,  32.5           ,  77.5           ,  -6.15          
SEL NODE cid       18297,  32.5           ,  125.0          ,  -6.15          
SEL NODE cid       18306,  15.0           ,  35.0           ,  -6.15          
SEL NODE cid       18316,  67.5           ,  20.0           ,  -6.15          
SEL NODE cid       18322,  22.5           ,  35.0           ,  -6.15          
SEL NODE cid       18334,  40.0           ,  20.0           ,  -6.15          
SEL NODE cid       18340,  15.0           ,  77.5           ,  -6.15          
SEL NODE cid       18362,  32.5           ,  102.5          ,  -6.15          
SEL NODE cid       18367,  0.0            ,  47.5           ,  -6.15          
SEL NODE cid       18370,  7.5            ,  40.0           ,  -6.15          
SEL NODE cid       18371,  2.4999999999999,  150.0          ,  -6.15          
SEL NODE cid       18373,  0.0            ,  147.5          ,  -6.15          
SEL NODE cid       18376,  40.0           ,  12.5           ,  -6.15          
SEL NODE cid       18386,  52.5           ,  0.0            ,  -6.15          
SEL NODE cid       18387,  50.0           ,  0.0            ,  -6.15          
SEL NODE cid       18397,  32.5           ,  5.0            ,  -6.15          
SEL NODE cid       18403,  7.5            ,  55.0           ,  -6.15          
SEL NODE cid       18421,  15.0           ,  110.0          ,  -6.15          
SEL NODE cid       18438,  0.0            ,  97.5           ,  -6.15          
SEL NODE cid       18439,  0.0            ,  100.0          ,  -6.15          
SEL NODE cid       18458,  47.5           ,  5.0            ,  -6.15          
SEL NODE cid       18462,  22.5           ,  5.0            ,  -6.15          
SEL NODE cid       18463,  22.5           ,  125.0          ,  -6.15          
SEL NODE cid       18468,  47.5           ,  12.5           ,  -6.15          
SEL NODE cid       18472,  57.5           ,  27.5           ,  -6.15          
SEL NODE cid       18474,  0.0            ,  50.0           ,  -6.15          
SEL NODE cid       18492,  15.0           ,  12.5           ,  -6.15          
SEL NODE cid       18496,  67.5           ,  12.5           ,  -6.15          
SEL NODE cid       18506,  22.5           ,  27.5           ,  -6.15          
SEL NODE cid       18507,  15.0           ,  27.5           ,  -6.15          
SEL NODE cid       18513,  67.5           ,  5.0            ,  -6.15          
SEL NODE cid       18518,  0.0            ,  130.0          ,  -6.15          
SEL NODE cid       18519,  0.0            ,  132.5          ,  -6.15          
SEL NODE cid       18549,  32.5           ,  110.0          ,  -6.15          
SEL NODE cid       18560,  47.5           ,  35.0           ,  -6.15          
SEL NODE cid       18564,  0.0            ,  57.5           ,  -6.15          
SEL NODE cid       18565,  67.5           ,  35.0           ,  -6.15          
SEL NODE cid       18570,  40.0           ,  27.5           ,  -6.15          
SEL NODE cid       18577,  7.5            ,  20.0           ,  -6.15          
SEL NODE cid       18590,  32.5           ,  140.0          ,  -6.15          
SEL NODE cid       18591,  7.5            ,  140.0          ,  -6.15          
SEL NODE cid       18595,  22.5           ,  62.5           ,  -6.15          
SEL NODE cid       18596,  15.0           ,  20.0           ,  -6.15          
SEL NODE cid       18605,  7.5            ,  102.5          ,  -6.15          
SEL NODE cid       18621,  7.5            ,  5.0            ,  -6.15          
SEL NODE cid       18638,  32.5           ,  35.0           ,  -6.15          
SEL NODE cid       18640,  22.5           ,  110.0          ,  -6.15          
SEL NODE cid       18644,  15.0           ,  145.0          ,  -6.15          
SEL NODE cid       18662,  7.5            ,  77.5           ,  -6.15          
SEL NODE cid       18693,  15.0           ,  62.5           ,  -6.15          
SEL NODE cid       18699,  0.0            ,  52.5           ,  -6.15          
SEL NODE cid       18700,  0.0            ,  55.0           ,  -6.15          
SEL NODE cid       18705,  15.0           ,  132.5          ,  -6.15          
SEL NODE cid       18713,  110.0          ,  150.0          ,  -6.15          
SEL NODE cid       18714,  140.0          ,  57.5           ,  -6.15          
SEL NODE cid       18715,  140.0          ,  130.0          ,  -6.15          
SEL NODE cid       18716,  112.5          ,  150.0          ,  -6.15          
SEL NODE cid       18718,  40.0           ,  147.5          ,  -6.15          
SEL NODE cid       18719,  40.0           ,  150.0          ,  -6.15          
SEL NODE cid       18720,  140.0          ,  10.0           ,  -6.15          
SEL NODE cid       18721,  135.0          ,  150.0          ,  -6.15          
SEL NODE cid       18723,  140.0          ,  97.5           ,  -6.15          
SEL NODE cid       18727,  82.5           ,  150.0          ,  -6.15          
SEL NODE cid       18733,  140.0          ,  42.5           ,  -6.15          
SEL NODE cid       18734,  140.0          ,  40.0           ,  -6.15          
SEL NODE cid       18736,  40.0           ,  47.5           ,  -6.15          
SEL NODE cid       18739,  80.0           ,  150.0          ,  -6.15          
SEL NODE cid       18746,  140.0          ,  127.5          ,  -6.15          
SEL NODE cid       18754,  132.5          ,  150.0          ,  -6.15          
SEL NODE cid       18755,  140.0          ,  62.5           ,  -6.15          
SEL NODE cid       18756,  140.0          ,  60.0           ,  -6.15          
SEL NODE cid       18758,  140.0          ,  137.5          ,  -6.15          
SEL NODE cid       18763,  105.0          ,  0.0            ,  -6.15          
SEL NODE cid       18770,  140.0          ,  72.5           ,  -6.15          
SEL NODE cid       18772,  40.0           ,  127.5          ,  -6.15          
SEL NODE cid       18773,  40.0           ,  50.0           ,  -6.15          
SEL NODE cid       18779,  140.0          ,  32.5           ,  -6.15          
SEL NODE cid       18782,  47.5           ,  40.0           ,  -6.15          
SEL NODE cid       18783,  140.0          ,  65.0           ,  -6.15          
SEL NODE cid       18797,  47.5           ,  150.0          ,  -6.15          
SEL NODE cid       18798,  40.0           ,  60.0           ,  -6.15          
SEL NODE cid       18800,  125.0          ,  150.0          ,  -6.15          
SEL NODE cid       18802,  122.5          ,  150.0          ,  -6.15          
SEL NODE cid       18807,  40.0           ,  67.5           ,  -6.15          
SEL NODE cid       18810,  92.5           ,  0.0            ,  -6.15          
SEL NODE cid       18813,  75.0           ,  17.5           ,  -6.15          
SEL NODE cid       18814,  140.0          ,  15.0           ,  -6.15          
SEL NODE cid       18815,  140.0          ,  12.5           ,  -6.15          
SEL NODE cid       18823,  75.0           ,  10.0           ,  -6.15          
SEL NODE cid       18841,  65.0           ,  150.0          ,  -6.15          
SEL NODE cid       18842,  45.0           ,  150.0          ,  -6.15          
SEL NODE cid       18843,  42.5           ,  150.0          ,  -6.15          
SEL NODE cid       18845,  75.0           ,  25.0           ,  -6.15          
SEL NODE cid       18865,  57.5           ,  150.0          ,  -6.15          
SEL NODE cid       18878,  140.0          ,  77.5           ,  -6.15          
SEL NODE cid       18879,  140.0          ,  75.0           ,  -6.15          
SEL NODE cid       18881,  40.0           ,  95.0           ,  -6.15          
SEL NODE cid       18882,  40.0           ,  97.5           ,  -6.15          
SEL NODE cid       18886,  140.0          ,  2.5            ,  -6.15          
SEL NODE cid       18889,  140.0          ,  100.0          ,  -6.15          
SEL NODE cid       18894,  90.0           ,  150.0          ,  -6.15          
SEL NODE cid       18896,  40.0           ,  75.0           ,  -6.15          
SEL NODE cid       18906,  40.0           ,  105.0          ,  -6.15          
SEL NODE cid       18915,  140.0          ,  70.0           ,  -6.15          
SEL NODE cid       18916,  140.0          ,  67.5           ,  -6.15          
SEL NODE cid       18920,  80.0           ,  0.0            ,  -6.15          
SEL NODE cid       18941,  140.0          ,  95.0           ,  -6.15          
SEL NODE cid       18942,  140.0          ,  92.5           ,  -6.15          
SEL NODE cid       18954,  140.0          ,  90.0           ,  -6.15          
SEL NODE cid       18958,  140.0          ,  22.5           ,  -6.15          
SEL NODE cid       18977,  57.5           ,  40.0           ,  -6.15          
SEL NODE cid       19014,  85.0           ,  0.0            ,  -6.15          
SEL NODE cid       19015,  82.5           ,  0.0            ,  -6.15          
SEL NODE cid       19031,  115.0          ,  0.0            ,  -6.15          
SEL NODE cid       19059,  112.5          ,  0.0            ,  -6.15          
SEL NODE cid       19067,  140.0          ,  110.0          ,  -6.15          
SEL NODE cid       19086,  40.0           ,  130.0          ,  -6.15          
SEL NODE cid       19095,  132.5          ,  0.0            ,  -6.15          
SEL NODE cid       19096,  130.0          ,  0.0            ,  -6.15          
SEL NODE cid       19102,  40.0           ,  117.5          ,  -6.15          
SEL NODE cid       19103,  40.0           ,  120.0          ,  -6.15          
SEL NODE cid       19127,  102.5          ,  0.0            ,  -6.15          
SEL NODE cid       19132,  40.0           ,  85.0           ,  -6.15          
SEL NODE cid       19148,  40.0           ,  140.0          ,  -6.15          
SEL NODE cid       19162,  75.0           ,  12.5           ,  -6.15          
SEL NODE cid       19163,  75.0           ,  15.0           ,  -6.15          
SEL NODE cid       19167,  140.0          ,  142.5          ,  -6.15          
SEL NODE cid       19168,  140.0          ,  140.0          ,  -6.15          
SEL NODE cid       19174,  50.0           ,  40.0           ,  -6.15          
SEL NODE cid       19201,  140.0          ,  45.0           ,  -6.15          
SEL NODE cid       19206,  75.0           ,  37.5           ,  -6.15          
SEL NODE cid       19221,  55.0           ,  40.0           ,  -6.15          
SEL NODE cid       19222,  52.5           ,  40.0           ,  -6.15          
SEL NODE cid       19235,  75.0           ,  5.0            ,  -6.15          
SEL NODE cid       19236,  75.0           ,  7.5            ,  -6.15          
SEL NODE cid       19263,  70.0           ,  40.0           ,  -6.15          
SEL NODE cid       19264,  67.5           ,  40.0           ,  -6.15          
SEL NODE cid       19265,  40.0           ,  137.5          ,  -6.15          
SEL NODE cid       19268,  60.0           ,  40.0           ,  -6.15          
SEL NODE cid       19274,  40.0           ,  87.5           ,  -6.15          
SEL NODE cid       19282,  62.5           ,  150.0          ,  -6.15          
SEL NODE cid       19284,  60.0           ,  150.0          ,  -6.15          
SEL NODE cid       19311,  40.0           ,  82.5           ,  -6.15          
SEL NODE cid       19342,  50.0           ,  150.0          ,  -6.15          
SEL NODE cid       19349,  140.0          ,  135.0          ,  -6.15          
SEL NODE cid       19350,  140.0          ,  132.5          ,  -6.15          
SEL NODE cid       19355,  40.0           ,  40.0           ,  -6.15          
SEL NODE cid       19360,  40.0           ,  52.5           ,  -6.15          
SEL NODE cid       19386,  40.0           ,  77.5           ,  -6.15          
SEL NODE cid       19387,  40.0           ,  80.0           ,  -6.15          
SEL NODE cid       19415,  140.0          ,  87.5           ,  -6.15          
SEL NODE cid       19416,  140.0          ,  85.0           ,  -6.15          
SEL NODE cid       19454,  40.0           ,  122.5          ,  -6.15          
SEL NODE cid       19455,  40.0           ,  125.0          ,  -6.15          
SEL NODE cid       19489,  95.0           ,  150.0          ,  -6.15          
SEL NODE cid       19491,  92.5           ,  150.0          ,  -6.15          
SEL NODE cid       19503,  40.0           ,  100.0          ,  -6.15          
SEL NODE cid       19504,  40.0           ,  102.5          ,  -6.15          
SEL NODE cid       19516,  65.0           ,  40.0           ,  -6.15          
SEL NODE cid       19517,  62.5           ,  40.0           ,  -6.15          
SEL NODE cid       19522,  140.0          ,  82.5           ,  -6.15          
SEL NODE cid       19523,  140.0          ,  80.0           ,  -6.15          
SEL NODE cid       19527,  40.0           ,  90.0           ,  -6.15          
SEL NODE cid       19528,  40.0           ,  92.5           ,  -6.15          
SEL NODE cid       19538,  140.0          ,  150.0          ,  -6.15          
SEL NODE cid       19539,  137.5          ,  150.0          ,  -6.15          
SEL NODE cid       19604,  77.5           ,  150.0          ,  -6.15          
SEL NODE cid       19613,  75.0           ,  27.5           ,  -6.15          
SEL NODE cid       19614,  75.0           ,  30.0           ,  -6.15          
SEL NODE cid       19625,  75.0           ,  40.0           ,  -6.15          
SEL NODE cid       19626,  72.5           ,  40.0           ,  -6.15          
SEL NODE cid       19640,  140.0          ,  20.0           ,  -6.15          
SEL NODE cid       19641,  140.0          ,  17.5           ,  -6.15          
SEL NODE cid       19654,  75.0           ,  150.0          ,  -6.15          
SEL NODE cid       19658,  140.0          ,  30.0           ,  -6.15          
SEL NODE cid       19665,  40.0           ,  107.5          ,  -6.15          
SEL NODE cid       19666,  40.0           ,  110.0          ,  -6.15          
SEL NODE cid       19678,  40.0           ,  142.5          ,  -6.15          
SEL NODE cid       19679,  40.0           ,  145.0          ,  -6.15          
SEL NODE cid       19694,  40.0           ,  55.0           ,  -6.15          
SEL NODE cid       19695,  40.0           ,  57.5           ,  -6.15          
SEL NODE cid       19704,  140.0          ,  37.5           ,  -6.15          
SEL NODE cid       19705,  140.0          ,  35.0           ,  -6.15          
SEL NODE cid       19726,  102.5          ,  150.0          ,  -6.15          
SEL NODE cid       19767,  140.0          ,  27.5           ,  -6.15          
SEL NODE cid       19768,  140.0          ,  25.0           ,  -6.15          
SEL NODE cid       19774,  100.0          ,  150.0          ,  -6.15          
SEL NODE cid       19777,  97.5           ,  150.0          ,  -6.15          
SEL NODE cid       19817,  45.0           ,  40.0           ,  -6.15          
SEL NODE cid       19818,  42.5           ,  40.0           ,  -6.15          
SEL NODE cid       19819,  140.0          ,  125.0          ,  -6.15          
SEL NODE cid       19826,  120.0          ,  150.0          ,  -6.15          
SEL NODE cid       19895,  140.0          ,  55.0           ,  -6.15          
SEL NODE cid       19926,  137.5          ,  0.0            ,  -6.15          
SEL NODE cid       19927,  135.0          ,  0.0            ,  -6.15          
SEL NODE cid       19959,  40.0           ,  70.0           ,  -6.15          
SEL NODE cid       19960,  40.0           ,  72.5           ,  -6.15          
SEL NODE cid       19974,  95.0           ,  0.0            ,  -6.15          
SEL NODE cid       20015,  87.5           ,  150.0          ,  -6.15          
SEL NODE cid       20018,  85.0           ,  150.0          ,  -6.15          
SEL NODE cid       20030,  140.0          ,  7.5            ,  -6.15          
SEL NODE cid       20031,  140.0          ,  5.0            ,  -6.15          
SEL NODE cid       20048,  140.0          ,  115.0          ,  -6.15          
SEL NODE cid       20049,  140.0          ,  112.5          ,  -6.15          
SEL NODE cid       20073,  107.5          ,  150.0          ,  -6.15          
SEL NODE cid       20076,  105.0          ,  150.0          ,  -6.15          
SEL NODE cid       20079,  40.0           ,  62.5           ,  -6.15          
SEL NODE cid       20080,  40.0           ,  65.0           ,  -6.15          
SEL NODE cid       20100,  140.0          ,  47.5           ,  -6.15          
SEL NODE cid       20153,  40.0           ,  132.5          ,  -6.15          
SEL NODE cid       20154,  40.0           ,  135.0          ,  -6.15          
SEL NODE cid       20166,  127.5          ,  0.0            ,  -6.15          
SEL NODE cid       20181,  140.0          ,  117.5          ,  -6.15          
SEL NODE cid       20199,  40.0           ,  42.5           ,  -6.15          
SEL NODE cid       20200,  40.0           ,  45.0           ,  -6.15          
SEL NODE cid       20240,  100.0          ,  0.0            ,  -6.15          
SEL NODE cid       20241,  97.5           ,  0.0            ,  -6.15          
SEL NODE cid       20259,  110.0          ,  0.0            ,  -6.15          
SEL NODE cid       20260,  107.5          ,  0.0            ,  -6.15          
SEL NODE cid       20310,  120.0          ,  0.0            ,  -6.15          
SEL NODE cid       20311,  117.5          ,  0.0            ,  -6.15          
SEL NODE cid       20318,  77.5           ,  0.0            ,  -6.15          
SEL NODE cid       20319,  75.0           ,  0.0            ,  -6.15          
SEL NODE cid       20320,  75.0           ,  2.5            ,  -6.15          
SEL NODE cid       20322,  67.5           ,  150.0          ,  -6.15          
SEL NODE cid       20429,  55.0           ,  150.0          ,  -6.15          
SEL NODE cid       20431,  52.5           ,  150.0          ,  -6.15          
SEL NODE cid       20477,  130.0          ,  150.0          ,  -6.15          
SEL NODE cid       20480,  127.5          ,  150.0          ,  -6.15          
SEL NODE cid       20501,  40.0           ,  112.5          ,  -6.15          
SEL NODE cid       20502,  40.0           ,  115.0          ,  -6.15          
SEL NODE cid       20521,  140.0          ,  147.5          ,  -6.15          
SEL NODE cid       20522,  140.0          ,  145.0          ,  -6.15          
SEL NODE cid       20563,  75.0           ,  32.5           ,  -6.15          
SEL NODE cid       20564,  75.0           ,  35.0           ,  -6.15          
SEL NODE cid       20565,  72.5           ,  150.0          ,  -6.15          
SEL NODE cid       20568,  70.0           ,  150.0          ,  -6.15          
SEL NODE cid       20642,  140.0          ,  107.5          ,  -6.15          
SEL NODE cid       20699,  117.5          ,  150.0          ,  -6.15          
SEL NODE cid       20702,  115.0          ,  150.0          ,  -6.15          
SEL NODE cid       20703,  140.0          ,  52.5           ,  -6.15          
SEL NODE cid       20704,  140.0          ,  50.0           ,  -6.15          
SEL NODE cid       20737,  140.0          ,  122.5          ,  -6.15          
SEL NODE cid       20738,  140.0          ,  120.0          ,  -6.15          
SEL NODE cid       20883,  140.0          ,  105.0          ,  -6.15          
SEL NODE cid       20884,  140.0          ,  102.5          ,  -6.15          
SEL NODE cid       20896,  90.0           ,  0.0            ,  -6.15          
SEL NODE cid       20897,  87.5           ,  0.0            ,  -6.15          
SEL NODE cid       20932,  125.0          ,  0.0            ,  -6.15          
SEL NODE cid       20933,  122.5          ,  0.0            ,  -6.15          
SEL NODE cid       20943,  75.0           ,  20.0           ,  -6.15          
SEL NODE cid       20944,  75.0           ,  22.5           ,  -6.15          
SEL NODE cid       21405,  160.0          ,  0.0            ,  -3.8           
SEL NODE cid       21411,  0.0            ,  150.0          ,  -3.8           
SEL NODE cid       21412,  140.0          ,  0.0            ,  -3.8           
SEL NODE cid       21415,  0.0            ,  0.0            ,  -3.8           
SEL NODE cid       21420,  290.0          ,  0.0            ,  -3.8           
SEL NODE cid       21421,  290.0          ,  37.5           ,  -3.8           
SEL NODE cid       21422,  195.0          ,  0.0            ,  -3.8           
SEL NODE cid       21423,  270.0          ,  150.0          ,  -3.8           
SEL NODE cid       21424,  222.5          ,  150.0          ,  -3.8           
SEL NODE cid       21425,  160.0          ,  145.0          ,  -3.8           
SEL NODE cid       21428,  290.0          ,  40.0           ,  -3.8           
SEL NODE cid       21429,  290.0          ,  52.5           ,  -3.8           
SEL NODE cid       21432,  160.0          ,  30.0           ,  -3.8           
SEL NODE cid       21434,  180.0          ,  0.0            ,  -3.8           
SEL NODE cid       21436,  160.0          ,  87.5           ,  -3.8           
SEL NODE cid       21437,  160.0          ,  90.0           ,  -3.8           
SEL NODE cid       21438,  160.0          ,  92.5           ,  -3.8           
SEL NODE cid       21443,  290.0          ,  120.0          ,  -3.8           
SEL NODE cid       21444,  182.5          ,  150.0          ,  -3.8           
SEL NODE cid       21447,  160.0          ,  82.5           ,  -3.8           
SEL NODE cid       21448,  160.0          ,  85.0           ,  -3.8           
SEL NODE cid       21452,  290.0          ,  25.0           ,  -3.8           
SEL NODE cid       21454,  160.0          ,  27.5           ,  -3.8           
SEL NODE cid       21458,  160.0          ,  22.5           ,  -3.8           
SEL NODE cid       21459,  160.0          ,  25.0           ,  -3.8           
SEL NODE cid       21467,  160.0          ,  147.5          ,  -3.8           
SEL NODE cid       21468,  160.0          ,  150.0          ,  -3.8           
SEL NODE cid       21469,  267.5          ,  150.0          ,  -3.8           
